lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.096685,-75.1258156,YORK RD & YORKWAY PL; JENKINTOWN; 2020-02-20 @ 23:14:05;,19046.0,Traffic: VEHICLE ACCIDENT -,2020-02-20 23:14:05,JENKINTOWN,YORK RD & YORKWAY PL,1
40.0910761,-75.2797205,WISTERIA LN & LILAC LN;  WHITEMARSH; Station 318; 2019-02-06 @ 07:44:31;,19444.0,EMS: HEMORRHAGING,2019-02-06 07:44:31,WHITEMARSH,WISTERIA LN & LILAC LN,1
40.1651686,-75.1619714,SALAWAY CT & S SPRING HILL DR;  UPPER DUBLIN; Station 351; 2017-05-21 @ 06:41:03;,19002.0,EMS: FALL VICTIM,2017-05-21 06:41:03,UPPER DUBLIN,SALAWAY CT & S SPRING HILL DR,1
40.1074003,-75.113206,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2019-09-04 @ 04:57:22;,19046.0,EMS: MEDICAL ALERT ALARM,2019-09-04 04:57:22,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.1013536,-75.3469766,E 9TH ST & FORD ST; BRIDGEPORT; 2016-04-18 @ 17:14:29;,19405.0,Traffic: VEHICLE ACCIDENT -,2016-04-18 17:14:29,BRIDGEPORT,E 9TH ST & FORD ST,1
40.1051084,-75.3451838,NO LOCATION - NEIGHBORING COUNTY;  BRIDGEPORT; Station 308; 2019-02-09 @ 17:23:13;,,EMS: VEHICLE ACCIDENT,2019-02-09 17:23:13,BRIDGEPORT,NO LOCATION - NEIGHBORING COUNTY,1
40.1483816,-75.3206279,BRYANS RD & BROOKSIDE RD;  EAST NORRITON; Station 308; 2017-05-24 @ 11:20:24;,19401.0,EMS: FALL VICTIM,2017-05-24 11:20:24,EAST NORRITON,BRYANS RD & BROOKSIDE RD,1
40.121497,-75.3399048,MARSHALL ST & RR CROSSING;  NORRISTOWN; Station 308A; 2019-03-28 @ 03:37:29;,,EMS: MATERNITY,2019-03-28 03:37:29,NORRISTOWN,MARSHALL ST & RR CROSSING,1
40.1685378,-75.4982005,BLACK ROCK RD & YEAGER RD; UPPER PROVIDENCE; 2019-08-30 @ 14:17:17;,19468.0,Traffic: VEHICLE ACCIDENT -,2019-08-30 14:17:17,UPPER PROVIDENCE,BLACK ROCK RD & YEAGER RD,1
40.1723141,-75.4927278,COLLEGEVILLE RD & DOE RUN BLVD; UPPER PROVIDENCE; 2016-09-07 @ 16:25:30;,,Traffic: VEHICLE ACCIDENT -,2016-09-07 16:25:30,UPPER PROVIDENCE,COLLEGEVILLE RD & DOE RUN BLVD,1
40.0876167,-75.2619607,MULBERRY LN & RIDGE PIKE; WHITEMARSH; 2017-11-28 @ 07:45:49;,19444.0,Traffic: DISABLED VEHICLE -,2017-11-28 07:45:49,WHITEMARSH,MULBERRY LN & RIDGE PIKE,1
40.2412769,-75.3024172,VALLEY FORGE RD & ALLENTOWN RD; UPPER GWYNEDD; 2016-11-17 @ 18:56:42;,19446.0,Traffic: VEHICLE ACCIDENT -,2016-11-17 18:56:42,UPPER GWYNEDD,VALLEY FORGE RD & ALLENTOWN RD,1
40.130933,-75.4014542,EGYPT RD & S TROOPER RD; WEST NORRITON; 2017-12-20 @ 17:30:25;,19403.0,Traffic: VEHICLE ACCIDENT -,2017-12-20 17:30:25,WEST NORRITON,EGYPT RD & S TROOPER RD,1
40.0252735,-75.3082958,WINSFORD RD & PEMBROKE RD; LOWER MERION; 2018-12-15 @ 20:39:36;,19010.0,Traffic: VEHICLE ACCIDENT -,2018-12-15 20:39:36,LOWER MERION,WINSFORD RD & PEMBROKE RD,1
40.314883,-75.3112328,COUNTY LINE RD & E BROAD ST;  SOUDERTON; Station 339; 2016-06-18 @ 18:44:56;,18964.0,EMS: CARDIAC EMERGENCY,2016-06-18 18:44:56,SOUDERTON,COUNTY LINE RD & E BROAD ST,1
40.1653934,-75.2829046,EXTENSION PENNSYLVANIA TPKE & DEKALB PIKE ACCESS GATE; WHITPAIN; 2019-08-25 @ 10:46:53;,,Traffic: ROAD OBSTRUCTION -,2019-08-25 10:46:53,WHITPAIN,EXTENSION PENNSYLVANIA TPKE & DEKALB PIKE ACCESS GATE,1
40.2048367,-75.2228211,WELSH RD & LOWER STATE RD; HORSHAM; 2017-01-03 @ 18:04:09;,19002.0,Traffic: VEHICLE ACCIDENT -,2017-01-03 18:04:09,HORSHAM,WELSH RD & LOWER STATE RD,1
40.110415,-75.333318,MAIN ST & FORD ST;  NORRISTOWN; Station 308A; 2016-07-20 @ 13:23:03;,19401.0,EMS: HEAD INJURY,2016-07-20 13:23:03,NORRISTOWN,MAIN ST & FORD ST,1
40.1082672,-75.3062326,RIDGE PIKE & RAMP I476 NB TO RIDGE PIKE EB; PLYMOUTH; 2019-10-31 @ 07:15:21;,,Traffic: VEHICLE ACCIDENT -,2019-10-31 07:15:21,PLYMOUTH,RIDGE PIKE & RAMP I476 NB TO RIDGE PIKE EB,1
40.2250992,-75.2076515,HORSHAM RD & GREEN TREE TAVERN RD;  HORSHAM; Station 352; 2018-02-26 @ 11:57:29;,19454.0,EMS: HEAD INJURY,2018-02-26 11:57:29,HORSHAM,HORSHAM RD & GREEN TREE TAVERN RD,1
40.0185418,-75.2933578,GRAYS LN & EVANS LN; LOWER MERION; 2017-03-16 @ 12:02:57;,19041.0,Traffic: DISABLED VEHICLE -,2017-03-16 12:02:57,LOWER MERION,GRAYS LN & EVANS LN,1
40.1825726,-75.5406694,ADAMS ST & WALNUT ST;  ROYERSFORD; Station 325; 2017-01-30 @ 09:25:33;,19468.0,EMS: GENERAL WEAKNESS,2017-01-30 09:25:33,ROYERSFORD,ADAMS ST & WALNUT ST,1
40.1020026,-75.1815323,CHURCH RD & SANDY HILL RD; SPRINGFIELD; 2017-10-12 @ 19:18:19;,19075.0,Traffic: VEHICLE ACCIDENT -,2017-10-12 19:18:19,SPRINGFIELD,CHURCH RD & SANDY HILL RD,1
40.1097675,-75.2871835,PENNSYLVANIA TPKE & RAMP I276 WB TO I476; PLYMOUTH; 2019-06-29 @ 15:27:25;,19462.0,Traffic: VEHICLE ACCIDENT -,2019-06-29 15:27:25,PLYMOUTH,PENNSYLVANIA TPKE & RAMP I276 WB TO I476,1
40.073014,-75.131626,OLD YORK RD & SPRING AVE; CHELTENHAM; 2019-09-29 @ 09:14:36-Station:STA5;,19027.0,Fire: FIRE INVESTIGATION,2019-09-29 09:14:36,CHELTENHAM,OLD YORK RD & SPRING AVE,1
40.1194675,-75.0674656,HUNTINGDON PIKE & WELSH RD; LOWER MORELAND; 2016-01-05 @ 18:37:56;,19006.0,Traffic: DISABLED VEHICLE -,2016-01-05 18:37:56,LOWER MORELAND,HUNTINGDON PIKE & WELSH RD,1
40.1601724,-75.4011933,MT KIRK AVE & PROVIDENCE RD;  LOWER PROVIDENCE; Station 322; 2018-08-11 @ 00:34:35;,19403.0,EMS: RESPIRATORY EMERGENCY,2018-08-11 00:34:35,LOWER PROVIDENCE,MT KIRK AVE & PROVIDENCE RD,1
40.0085307,-75.252404,HAVERFORD AVE & MONTGOMERY AVE; LOWER MERION; 2019-05-31 @ 12:21:46;,19072.0,Traffic: VEHICLE ACCIDENT -,2019-05-31 12:21:46,LOWER MERION,HAVERFORD AVE & MONTGOMERY AVE,1
40.1873139,-75.1846099,BUTLER PIKE & NESBITT RD;  HORSHAM; Station 352A; 2020-05-24 @ 16:55:56;,19002.0,EMS: OVERDOSE,2020-05-24 16:55:56,HORSHAM,BUTLER PIKE & NESBITT RD,1
40.324992,-75.3281748,LUTHERAN HOME DR & DEAD END;  TELFORD; Station 339; 2017-02-19 @ 09:32:30;,,EMS: ALTERED MENTAL STATUS,2017-02-19 09:32:30,TELFORD,LUTHERAN HOME DR & DEAD END,1
40.1207146,-75.0571312,PHILMONT AVE & RED LION RD; LOWER MORELAND; 2017-08-02 @ 17:58:09;,19006.0,Traffic: VEHICLE ACCIDENT -,2017-08-02 17:58:09,LOWER MORELAND,PHILMONT AVE & RED LION RD,1
40.0079086,-75.2855361,SIBLEY AVE & COULTER AVE; LOWER MERION; 2016-06-09 @ 02:43:35-Station:STA25;,19003.0,Fire: FIRE ALARM,2016-06-09 02:43:35,LOWER MERION,SIBLEY AVE & COULTER AVE,1
40.1554538,-75.2139267,S BETHLEHEM PIKE & LINDENWOLD AVE; AMBLER; 2017-10-28 @ 12:15:23;,19002.0,Traffic: VEHICLE ACCIDENT -,2017-10-28 12:15:23,AMBLER,S BETHLEHEM PIKE & LINDENWOLD AVE,1
40.1503009,-75.2675946,PENLLYN BLUE BELL PIKE & MIDWAY LN; WHITPAIN; 2016-04-06 @ 16:57:20;,19422.0,Traffic: VEHICLE ACCIDENT -,2016-04-06 16:57:20,WHITPAIN,PENLLYN BLUE BELL PIKE & MIDWAY LN,1
40.1321079,-75.3011022,MILL CREEK RD & GERMANTOWN PIKE;  PLYMOUTH; Station 308; 2018-10-06 @ 14:27:45;,19462.0,EMS: ALLERGIC REACTION,2018-10-06 14:27:45,PLYMOUTH,MILL CREEK RD & GERMANTOWN PIKE,1
40.2706492,-75.2700966,COUNTY LINE RD & TREWIGTOWN RD; HATFIELD TOWNSHIP; 2019-02-09 @ 12:20:10;,19440.0,Traffic: VEHICLE ACCIDENT -,2019-02-09 12:20:10,HATFIELD TOWNSHIP,COUNTY LINE RD & TREWIGTOWN RD,1
40.1936678,-75.5274829,TOWNSHIP LINE RD & WALNUT ST; LIMERICK; 2017-03-14 @ 20:21:20-Station:STA51;,19468.0,Fire: FIRE ALARM,2017-03-14 20:21:20,LIMERICK,TOWNSHIP LINE RD & WALNUT ST,1
40.1585374,-75.2141231,BETHLEHEM PIKE & ARGYLE AVE;  AMBLER; Station 351; 2016-11-22 @ 00:20:50;,19002.0,EMS: CVA/STROKE,2016-11-22 00:20:50,AMBLER,BETHLEHEM PIKE & ARGYLE AVE,1
40.1573588,-75.4041865,RIDGE PIKE & EAGLE STREAM DR; LOWER PROVIDENCE; 2016-12-08 @ 18:38:58;,19403.0,Traffic: VEHICLE ACCIDENT -,2016-12-08 18:38:58,LOWER PROVIDENCE,RIDGE PIKE & EAGLE STREAM DR,1
40.0952031,-75.2929718,RIDGE PIKE & MAIN AVE; PLYMOUTH; 2016-02-03 @ 07:16:05;,19428.0,Traffic: VEHICLE ACCIDENT -,2016-02-03 07:16:05,PLYMOUTH,RIDGE PIKE & MAIN AVE,1
40.062146,-75.136733,OLD YORK RD & CHELTENHAM AVE; CHELTENHAM; 2016-11-22 @ 14:21:04;,19027.0,Traffic: VEHICLE ACCIDENT -,2016-11-22 14:21:04,CHELTENHAM,OLD YORK RD & CHELTENHAM AVE,1
40.1566208,-75.4113257,EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2018-12-16 @ 13:58:11;,19403.0,EMS: HEMORRHAGING,2018-12-16 13:58:11,LOWER PROVIDENCE,EAGLEVILLE RD & SUNDERLAND DR,1
40.04571,-75.298728,MT PLEASANT RD & GREEN VALLEY RD; LOWER MERION; 2016-04-28 @ 18:59:17;,19010.0,Traffic: VEHICLE ACCIDENT -,2016-04-28 18:59:17,LOWER MERION,MT PLEASANT RD & GREEN VALLEY RD,1
40.138261,-75.503688,BRIDGE ST & NORWOOD ST;  UPPER PROVIDENCE; Station 3A85; 2018-04-13 @ 12:27:46;,19453.0,EMS: FALL VICTIM,2018-04-13 12:27:46,UPPER PROVIDENCE,BRIDGE ST & NORWOOD ST,1
40.1784422,-75.1285061,POT  ; HORSHAM; 2019-09-23 @ 11:55:40;,,Traffic: DISABLED VEHICLE -,2019-09-23 11:55:40,HORSHAM,POT,1
40.3774825,-75.483258,W 6TH ST & MAIN ST; RED HILL; 2016-12-09 @ 12:14:59;,18076.0,Traffic: VEHICLE ACCIDENT -,2016-12-09 12:14:59,RED HILL,W 6TH ST & MAIN ST,1
40.1568468,-75.1019942,PENNSYLVANIA TPKE & WILLOW GROVE INTERCHG OVERPASS; UPPER MORELAND; 2019-05-24 @ 07:14:45;,,Traffic: ROAD OBSTRUCTION -,2019-05-24 07:14:45,UPPER MORELAND,PENNSYLVANIA TPKE & WILLOW GROVE INTERCHG OVERPASS,1
40.2930809,-75.6044901,BUCHERT RD & WINDY HILL RD;  NEW HANOVER; Station 332; 2019-09-19 @ 11:08:49;,19525.0,EMS: HEAD INJURY,2019-09-19 11:08:49,NEW HANOVER,BUCHERT RD & WINDY HILL RD,1
40.3309496,-75.3381994,COUNTY LINE RD & WELLINGTON WAY; FRANCONIA; 2019-03-12 @ 07:00:42;,18969.0,Traffic: VEHICLE ACCIDENT -,2019-03-12 07:00:42,FRANCONIA,COUNTY LINE RD & WELLINGTON WAY,1
40.2284489,-75.6624646,COVENTRY POINTE LN & W CEDARVILLE RD;  CHESTER COUNTY; Station 3A84; 2016-04-14 @ 20:46:04;,19465.0,EMS: DIZZINESS,2016-04-14 20:46:04,CHESTER COUNTY,COVENTRY POINTE LN & W CEDARVILLE RD,1
40.1715776,-75.1277691,BLAIR MILL RD & EASTON RD; HORSHAM; 2017-01-18 @ 13:20:06;,19090.0,Traffic: VEHICLE ACCIDENT -,2017-01-18 13:20:06,HORSHAM,BLAIR MILL RD & EASTON RD,1
40.2384788,-75.2297196,HORSHAM RD & RT202 PKWY; MONTGOMERY; 2016-08-10 @ 18:28:13;,19454.0,Traffic: VEHICLE ACCIDENT -,2016-08-10 18:28:13,MONTGOMERY,HORSHAM RD & RT202 PKWY,1
40.0879229,-75.2832089,WISTERIA LN & RED RAMBLER DR; WHITEMARSH; 2016-12-08 @ 19:09:18-Station:STA56;,19444.0,Fire: FIRE ALARM,2016-12-08 19:09:18,WHITEMARSH,WISTERIA LN & RED RAMBLER DR,1
40.1192674,-75.3579515,LAFAYETTE ST & NOBLE ST; NORRISTOWN; 2016-05-17 @ 14:31:35-Station:STA27;,19401.0,Fire: UNKNOWN TYPE FIRE,2016-05-17 14:31:35,NORRISTOWN,LAFAYETTE ST & NOBLE ST,1
40.3119448,-75.6114018,GILBERTSVILLE RD & YODER AVE;  DOUGLASS; Station 332; 2017-12-19 @ 13:00:36;,19525.0,EMS: ABDOMINAL PAINS,2017-12-19 13:00:36,DOUGLASS,GILBERTSVILLE RD & YODER AVE,1
40.160054,-75.123316,EASTON RD & WYANDOTTE RD; UPPER MORELAND; 2016-07-12 @ 11:08:43;,19090.0,Traffic: ROAD OBSTRUCTION -,2016-07-12 11:08:43,UPPER MORELAND,EASTON RD & WYANDOTTE RD,1
40.1246946,-75.3645164,MONTGOMERY AVE & W MAIN ST;  WEST NORRITON; Station 308B; 2017-02-27 @ 07:08:58;,19403.0,EMS: UNRESPONSIVE SUBJECT,2017-02-27 07:08:58,WEST NORRITON,MONTGOMERY AVE & W MAIN ST,1
40.17396,-75.4385274,LATTICE LN & LEVEL RD;  LOWER PROVIDENCE; Station 322; 2019-04-16 @ 09:03:13;,19426.0,EMS: FALL VICTIM,2019-04-16 09:03:13,LOWER PROVIDENCE,LATTICE LN & LEVEL RD,1
40.0909145,-75.2070697,PAPER MILL RD & SKYLINE DR;  SPRINGFIELD; Station 351A; 2019-05-31 @ 14:09:27;,19038.0,EMS: ABDOMINAL PAINS,2019-05-31 14:09:27,SPRINGFIELD,PAPER MILL RD & SKYLINE DR,1
40.2095201,-75.5051759,S TOWNSHIP LINE RD; LIMERICK; 2018-04-08 @ 21:16:02-Station:STA51;,19468.0,Fire: GAS-ODOR/LEAK,2018-04-08 21:16:02,LIMERICK,S TOWNSHIP LINE RD,1
40.2438337,-75.2821391,4TH ST & CHURCH ALY;  LANSDALE; Station 345; 2019-10-10 @ 11:50:59;,19446.0,EMS: UNKNOWN MEDICAL EMERGENCY,2019-10-10 11:50:59,LANSDALE,4TH ST & CHURCH ALY,1
40.1290004,-75.3416729,HARDING BLVD & W FORNANCE ST; NORRISTOWN; 2019-07-25 @ 18:23:38;,19401.0,Traffic: VEHICLE ACCIDENT -,2019-07-25 18:23:38,NORRISTOWN,HARDING BLVD & W FORNANCE ST,1
40.1209424,-75.0687719,WELSH RD & WALTON RD;  LOWER MORELAND; Station 355; 2020-01-29 @ 07:18:49;,19006.0,EMS: FALL VICTIM,2020-01-29 07:18:49,LOWER MORELAND,WELSH RD & WALTON RD,1
40.0171077,-75.2409613,W DARTMOUTH RD & W ROCK HILL RD; LOWER MERION; 2018-01-05 @ 17:50:20;,19004.0,Traffic: HAZARDOUS ROAD CONDITIONS -,2018-01-05 17:50:20,LOWER MERION,W DARTMOUTH RD & W ROCK HILL RD,1
40.003174,-75.231277,BALA AVE & UNION AVE; LOWER MERION; 2016-08-08 @ 10:50:35;,19004.0,Traffic: DISABLED VEHICLE -,2016-08-08 10:50:35,LOWER MERION,BALA AVE & UNION AVE,1
40.13602,-75.354606,BEECH DR & SPRUCE ST;  WEST NORRITON; Station 308B; 2018-06-05 @ 00:15:08;,19403.0,EMS: SEIZURES,2018-06-05 00:15:08,WEST NORRITON,BEECH DR & SPRUCE ST,1
40.0742571,-75.309695,ELM ST & MAPLE ST; CONSHOHOCKEN; 2019-07-04 @ 15:57:13-Station:STA36;,19428.0,Fire: CARDIAC ARREST,2019-07-04 15:57:13,CONSHOHOCKEN,ELM ST & MAPLE ST,1
40.1773251,-75.2252976,BETHLEHEM PIKE & LOCUST LN; LOWER GWYNEDD; 2016-10-26 @ 07:15:10;,19002.0,Traffic: VEHICLE ACCIDENT -,2016-10-26 07:15:10,LOWER GWYNEDD,BETHLEHEM PIKE & LOCUST LN,1
40.1740016,-75.1505253,COBBLESTONE DR & CARRIAGE DR;  HORSHAM; Station 352; 2017-05-12 @ 11:17:51;,19044.0,EMS: FIRE ALARM,2017-05-12 11:17:51,HORSHAM,COBBLESTONE DR & CARRIAGE DR,1
40.1617316,-75.1510554,WELSH RD & DRESHER RD; HORSHAM; 2020-05-27 @ 14:37:53;,19044.0,Traffic: VEHICLE ACCIDENT -,2020-05-27 14:37:53,HORSHAM,WELSH RD & DRESHER RD,1
40.2007702,-75.3460505,EXTENSION PENNSYLVANIA TPKE & BERKS RD UNDERPASS; WORCESTER; 2018-07-24 @ 21:39:33-Station:STA33;,19446.0,Fire: VEHICLE FIRE,2018-07-24 21:39:33,WORCESTER,EXTENSION PENNSYLVANIA TPKE & BERKS RD UNDERPASS,1
40.118372,-75.351878,MAIN ST & GEORGE ST;  NORRISTOWN; Station 308A; 2016-01-11 @ 20:51:34;,19401.0,EMS: SUBJECT IN PAIN,2016-01-11 20:51:34,NORRISTOWN,MAIN ST & GEORGE ST,1
40.2514182,-75.341104,OAKPLACE CT & WOOD HOLLOW DR;  TOWAMENCIN; Station 345B; 2018-01-03 @ 15:43:56;,19438.0,EMS: FALL VICTIM,2018-01-03 15:43:56,TOWAMENCIN,OAKPLACE CT & WOOD HOLLOW DR,1
40.1245311,-75.3353349,POWELL ST & E FORNANCE ST; NORRISTOWN; 2018-06-26 @ 02:09:50-Station:STA27;,19401.0,Fire: FIRE INVESTIGATION,2018-06-26 02:09:50,NORRISTOWN,POWELL ST & E FORNANCE ST,1
40.1464146,-75.2874572,JOLLY RD & UNION MEETING RD; WHITPAIN; 2018-12-05 @ 16:03:45-Station:STA33;,19422.0,Fire: FIRE ALARM,2018-12-05 16:03:45,WHITPAIN,JOLLY RD & UNION MEETING RD,1
40.132374,-75.115633,OLD YORK RD & RUBICAM AVE; ABINGTON; 2017-04-13 @ 16:18:48;,19001.0,Traffic: VEHICLE ACCIDENT -,2017-04-13 16:18:48,ABINGTON,OLD YORK RD & RUBICAM AVE,1
40.0960353,-75.4000406,AMERICAN AVE & 1ST AVE;  UPPER MERION; Station 356; 2019-07-31 @ 08:55:24;,19406.0,EMS: CARDIAC EMERGENCY,2019-07-31 08:55:24,UPPER MERION,AMERICAN AVE & 1ST AVE,1
40.0960353,-75.4000406,AMERICAN AVE & 1ST AVE; UPPER MERION; 2019-12-01 @ 23:00:08-Station:STA47;,19406.0,Fire: BUILDING FIRE,2019-12-01 23:00:08,UPPER MERION,AMERICAN AVE & 1ST AVE,1
40.0823492,-75.1613157,GREENWOOD AVE & LIMEKILN PIKE; CHELTENHAM; 2015-12-24 @ 15:59:57;,19095.0,Traffic: DISABLED VEHICLE -,2015-12-24 15:59:57,CHELTENHAM,GREENWOOD AVE & LIMEKILN PIKE,1
40.2399287,-75.6206399,MOSER RD;  POTTSTOWN; Station 329; 2020-03-05 @ 15:01:29;,19464.0,EMS: VEHICLE ACCIDENT,2020-03-05 15:01:29,POTTSTOWN,MOSER RD,1
40.2530015,-75.6824957,GROSSTOWN RD;  WEST POTTSGROVE; Station 329; 2017-01-26 @ 17:31:14;,19464.0,EMS: VEHICLE ACCIDENT,2017-01-26 17:31:14,WEST POTTSGROVE,GROSSTOWN RD,1
40.1952322,-75.1158136,MARILYN DR & DIANE AVE;  HORSHAM; Station 352; 2016-05-23 @ 19:42:30;,19040.0,EMS: ALTERED MENTAL STATUS,2016-05-23 19:42:30,HORSHAM,MARILYN DR & DIANE AVE,1
40.3005681,-75.3695976,MOYER RD & HARLEYSVILLE PIKE; FRANCONIA; 2018-12-11 @ 09:52:07;,18969.0,Traffic: VEHICLE ACCIDENT -,2018-12-11 09:52:07,FRANCONIA,MOYER RD & HARLEYSVILLE PIKE,1
40.2792293,-75.2737193,CLYMER RD;  HATFIELD TOWNSHIP; Station 345; 2016-12-16 @ 17:03:55;,19440.0,EMS: VEHICLE ACCIDENT,2016-12-16 17:03:55,HATFIELD TOWNSHIP,CLYMER RD,1
40.1363663,-75.257981,COPPER BEECH DR & TULIP TREE CT;  WHITPAIN; Station 385; 2020-06-26 @ 15:11:52;,19422.0,EMS: BACK PAINS/INJURY,2020-06-26 15:11:52,WHITPAIN,COPPER BEECH DR & TULIP TREE CT,1
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; Station 308; 2020-04-16 @ 18:18:07;,19401.0,EMS: FALL VICTIM,2020-04-16 18:18:07,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE,1
40.2689933,-75.3038752,VIOLET DR & 1ST ST;  HATFIELD TOWNSHIP; Station 345; 2020-03-18 @ 15:29:31;,19440.0,EMS: SUBJECT IN PAIN,2020-03-18 15:29:31,HATFIELD TOWNSHIP,VIOLET DR & 1ST ST,1
40.1130613,-75.1192289,SUSQUEHANNA RD & HUNTINGDON RD;  ABINGTON; Station 381; 2019-04-29 @ 00:09:47;,19046.0,EMS: FALL VICTIM,2019-04-29 00:09:47,ABINGTON,SUSQUEHANNA RD & HUNTINGDON RD,1
40.0886837,-75.2917999,BUTLER PIKE & MAPLE DR;  WHITEMARSH; Station 318; 2019-05-03 @ 22:21:04;,19428.0,EMS: RESPIRATORY EMERGENCY,2019-05-03 22:21:04,WHITEMARSH,BUTLER PIKE & MAPLE DR,1
40.1541808,-75.2652905,PENLLYN BLUE BELL PIKE & PHIPPS WAY; WHITPAIN; 2019-01-17 @ 17:49:57;,19422.0,Traffic: VEHICLE ACCIDENT -,2019-01-17 17:49:57,WHITPAIN,PENLLYN BLUE BELL PIKE & PHIPPS WAY,1
40.1176309,-75.1148224,ROSEMONT LN & HUNTINGDON RD; ABINGTON; 2017-02-26 @ 12:25:41-Station:STA100;,19001.0,Fire: TRASH/DUMPSTER FIRE,2017-02-26 12:25:41,ABINGTON,ROSEMONT LN & HUNTINGDON RD,1
40.2007861,-75.5474811,TAVISTOCK DR & BENNER RD;  LIMERICK; Station 325; 2019-03-16 @ 21:47:10;,19468.0,EMS: CVA/STROKE,2019-03-16 21:47:10,LIMERICK,TAVISTOCK DR & BENNER RD,1
40.1231861,-75.3320815,NASSAU PL & GREEN ST;  NORRISTOWN; Station 308A; 2016-07-26 @ 17:15:01;,19401.0,EMS: SUBJECT IN PAIN,2016-07-26 17:15:01,NORRISTOWN,NASSAU PL & GREEN ST,1
40.2408119,-75.2845065,S BROAD ST & JENKINS AVE; LANSDALE; 2019-05-06 @ 17:04:27;,19446.0,Traffic: VEHICLE ACCIDENT -,2019-05-06 17:04:27,LANSDALE,S BROAD ST & JENKINS AVE,1
40.2290075,-75.3878525,MAIN ST & DELAWARE ST;  HATFIELD BORO; Station 345; 2018-06-24 @ 09:46:49;,,EMS: UNRESPONSIVE SUBJECT,2018-06-24 09:46:49,HATFIELD BORO,MAIN ST & DELAWARE ST,1
40.3908952,-75.4919743,MAIN ST & W 8TH ST;  PENNSBURG; Station 369; 2017-03-27 @ 17:41:48;,18073.0,EMS: CARDIAC EMERGENCY,2017-03-27 17:41:48,PENNSBURG,MAIN ST & W 8TH ST,1
40.0163939,-75.2368395,HARVARD RD & E AMHERST RD; LOWER MERION; 2018-03-30 @ 14:19:31-Station:STA22;,19004.0,Fire: CARBON MONOXIDE DETECTOR,2018-03-30 14:19:31,LOWER MERION,HARVARD RD & E AMHERST RD,1
40.1387206,-75.3026328,ARCH RD;  EAST NORRITON; Station 308; 2016-01-13 @ 08:10:23;,,EMS: VEHICLE ACCIDENT,2016-01-13 08:10:23,EAST NORRITON,ARCH RD,1
40.251492,-75.6033497,CHERRYWOOD CT & DEAD END; LOWER POTTSGROVE; 2017-01-08 @ 15:19:13-Station:STA58;,,Fire: FIRE INVESTIGATION,2017-01-08 15:19:13,LOWER POTTSGROVE,CHERRYWOOD CT & DEAD END,1
40.2890267,-75.3995896,MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; Station 344; 2018-03-15 @ 06:28:50;,19438.0,EMS: SUBJECT IN PAIN,2018-03-15 06:28:50,LOWER SALFORD,MAIN ST & OLD SUMNEYTOWN PIKE,1
40.1441276,-75.0769925,HUNTINGDON RD & CREEK RD; UPPER MORELAND; 2020-06-04 @ 23:45:20-Station:STA10;,19006.0,Fire: FIRE ALARM,2020-06-04 23:45:20,UPPER MORELAND,HUNTINGDON RD & CREEK RD,1
40.1291121,-75.3721583,N WHITEHALL RD & W MAIN ST; WEST NORRITON; 2019-10-26 @ 19:50:03;,19403.0,Traffic: VEHICLE ACCIDENT -,2019-10-26 19:50:03,WEST NORRITON,N WHITEHALL RD & W MAIN ST,1
40.3091487,-75.3564906,EXTENSION PENNSYLVANIA TPKE & CREAMERY RD UNDERPASS; FRANCONIA; 2016-11-08 @ 20:33:47;,,Traffic: VEHICLE ACCIDENT -,2016-11-08 20:33:47,FRANCONIA,EXTENSION PENNSYLVANIA TPKE & CREAMERY RD UNDERPASS,1
40.1058897,-75.0847407,HUNTINGDON PIKE & MOREDON RD;  ABINGTON; Station 382; 2016-08-15 @ 14:03:54;,19006.0,EMS: RESPIRATORY EMERGENCY,2016-08-15 14:03:54,ABINGTON,HUNTINGDON PIKE & MOREDON RD,1
40.1003438,-75.2939548,CHEMICAL RD & GALLAGHER RD; PLYMOUTH; 2019-01-21 @ 10:38:39;,19462.0,Traffic: VEHICLE ACCIDENT -,2019-01-21 10:38:39,PLYMOUTH,CHEMICAL RD & GALLAGHER RD,1
40.1532684,-75.1895576,PENNSYLVANIA TPKE & SUSQUEHANNA RD UNDERPASS; UPPER DUBLIN; 2019-11-11 @ 19:25:11;,,Traffic: DISABLED VEHICLE -,2019-11-11 19:25:11,UPPER DUBLIN,PENNSYLVANIA TPKE & SUSQUEHANNA RD UNDERPASS,1
40.0522357,-75.1126408,EDGEMOOR RD & IVINETTA RD;  CHELTENHAM; Station 358; 2019-02-06 @ 22:26:12;,19012.0,EMS: RESPIRATORY EMERGENCY,2019-02-06 22:26:12,CHELTENHAM,EDGEMOOR RD & IVINETTA RD,1
40.1456253,-75.1747499,SUSQUEHANNA RD & WATER TOWER DR;  UPPER DUBLIN; Station 351; 2019-06-24 @ 21:51:47;,19025.0,EMS: FALL VICTIM,2019-06-24 21:51:47,UPPER DUBLIN,SUSQUEHANNA RD & WATER TOWER DR,1
